N,P,K,temperature,humidity,ph,rainfall,label
0.0,11.908701768176432,25.43576861867296,5.466358374446335,79.9366725829455,6.436030495349031,596.2024488178739,beans
63.00176526813139,32.34171392884454,62.368718935182244,26.91142341368903,64.2189098988721,5.841790998683967,1462.8664316617355,pepper
85.86120560144478,17.922278869388975,49.80841007340291,23.72904827890772,73.10710128393423,6.507539314624784,1544.9334580169586,orange
69.7367586538991,38.51736711247382,58.18777643754861,33.07586383682511,38.77455193755586,6.224749153695721,522.1193760212203,muskmelon
15.385852351214899,38.194748954301986,25.556097451851045,31.274649366046145,86.16300042721917,6.582179358349901,593.7808876882866,blackgram
48.347255650707204,29.321049033263495,26.66836147192097,28.02495407514601,87.41319816907914,6.66063762422289,2452.865507406538,jute
23.317622324733957,22.31091752793692,26.178072790542828,29.541730387773935,45.214137542201584,6.843126212962079,881.2391377986594,pigeonpeas
59.01606210356468,49.666586287577864,52.447846196034995,26.224313613911104,51.0112618912267,5.613852954379813,674.4549663477209,orange
33.311785555990966,46.55901971737667,39.0842210256091,15.295511814800257,47.38175328341151,6.063110134062266,1167.2802954450585,apple
83.92377356630779,71.3956979833984,45.98869313944445,25.355274203849778,64.92325936315497,6.455578721237253,892.1222376005485,tomatoes
44.0527013735782,36.671720165162455,48.83582163069973,26.74568280625023,81.41879061477769,5.685071523652062,867.6939373263921,yam
31.197969756724778,27.282326492272173,24.52443680519437,23.505243853550358,75.68298697794376,5.856685302315179,1501.2692638986136,rice
21.929913096415987,41.38950327834424,51.01744749203649,17.04007301380418,51.36868353182922,6.256320600336216,881.8918021980879,apple
73.51720460095237,39.61195592768048,29.890014879992044,32.54105844829429,46.55365162991844,5.809122949504189,459.85433157389195,guinea_corn
89.10258497189773,37.69036578986991,136.72274839596997,11.292447714705894,72.30604847711645,6.074869006439883,763.9893989496605,soybean
16.62680675486019,68.42436388400792,41.581404535633965,14.956790397075913,64.28352913771448,6.61754861231483,704.2254372119806,kidneybeans
33.86474260710065,50.819888138247194,25.980983238872028,13.278541673209324,61.72389337611382,6.049996745207953,1083.4375772733613,apple
17.815920068036835,38.5911005283211,20.33194967525004,17.738148389747746,51.282397832688375,6.737247278051467,227.47803106042159,lentil
13.46703248941282,19.571603231552814,19.32646031010859,17.3479750083663,43.90366194395376,6.953828431907594,271.1653446506885,lentil
19.338303791272427,11.017477528387708,17.99529145218786,29.514112003638836,66.89940276896087,5.439935000052503,602.5122010340046,cassava
61.997823270925764,15.623506270017502,25.926117921221206,29.038851173595052,61.25107935952467,6.15277526293537,730.3483057017777,jute
60.52877561895525,36.84471480271485,26.465044036293275,31.171043065713736,33.28667732365228,6.111316121464609,467.7044817736921,guinea_corn
29.07601400881301,48.38045183058672,43.50730159597316,13.232002286507118,56.32497143495645,5.885553175552772,483.08157358279243,apple
57.18455316051104,50.382379949600285,35.51408585366456,29.400646703986425,49.49795382958255,7.286237927308992,266.56395690710036,muskmelon
12.24184622524073,24.697124772536704,23.569978890599447,32.20191926999714,74.58347454220593,6.131135121664275,574.5048834854782,mungbean
35.88061933014655,25.070427462085828,36.90903867361514,24.87686356464773,78.0129013398917,6.41076373801732,1477.7174848485004,rice
53.37989834343986,18.802524390902462,21.198577806892033,33.45860173208951,35.089200763885266,5.999856384579449,606.1459008012382,guinea_corn
93.62363097835872,30.140491761601066,65.60078313549924,26.540287944035697,76.11640456627686,6.216839648808708,1440.0803937523976,mango
29.098077238368766,37.38643029450909,39.57422305329423,27.65553249312672,44.64369863546574,6.334834420487454,328.472248938253,pomegranate
24.883886072532626,4.001343391548892,7.379256890390986,26.310272225935822,77.53438588800114,5.5486986211441485,2472.1816001734405,cassava
42.912217972785015,33.44526725812341,61.584719964733274,32.44758724502633,84.49296498375315,6.157199686675298,1233.387503680639,papaya
23.308732996144094,40.10401513502325,32.26767038578659,27.47068633352409,87.20169166589619,6.687700204329502,594.2821864600921,pigeonpeas
32.10120199008181,10.003119151407237,17.70702637933225,18.32130403227301,77.09801502256819,6.1266920097278765,1169.9788217130647,beans
90.22330902740393,51.498142781650905,63.90926359669797,21.04399548939163,42.08707193115934,5.8674508727609656,370.2315790068665,tomatoes
183.9694481979092,13.77409621271572,131.85851395255204,20.946164504635654,47.13907197576452,5.887732400711559,0.0,mango
137.37351954600223,10.86611747262173,121.4255007135538,23.790976742713976,70.7473977289535,5.917715680884122,1970.973827509764,banana
26.49528214631256,12.033366029698003,14.846545171183385,19.84665708012876,85.48576355876848,5.627444847191375,1976.05812719958,cassava
44.077469287595726,26.375820687151375,26.096020938167943,31.346857625507386,51.6179154060272,6.104017204872585,539.3352525573522,guinea_corn
18.93057572424269,38.27231583719814,23.7499099700277,33.27013278905504,83.11693449272661,6.67235752197138,554.3383060423714,blackgram
91.73152458727117,60.38875456420295,103.39607366455566,27.41909216754442,90.72541799572758,6.428628048611031,2145.4393512084343,banana
33.7215375931089,11.59440090391665,6.328145557971951,26.41960997202412,70.68058519705117,6.20834493281177,2263.9732465828874,coffee
62.18970789793663,36.586777631536506,61.723055238061924,26.36404154922569,67.59712295484168,6.4716623856674,675.5297949643412,watermelon
13.075555214331143,54.31922544673941,29.002047626138413,31.508582659627148,66.88913371474644,6.712491154160319,552.7172311312374,mungbean
90.00674110482052,11.905528397886522,13.322646209835009,18.32910677871013,66.26421317213742,6.3615499341468205,477.5887691849925,cotton
37.18329802036895,53.24758239533542,66.96681224442737,27.418461294447876,44.75713504329974,6.99168815827995,508.96271950434294,grapes
103.63506933597928,40.172054279918,118.5448155583679,25.940584818727505,84.27751657397131,6.43071469879862,1511.2117372267646,grapes
105.36638172194502,18.764178148766693,66.38249057577296,24.91136272217472,75.5287689563574,5.830736804506853,2063.1853338827336,coffee
24.63890944488432,57.978507013821385,25.012469568363066,16.291780840551784,44.00955248445128,6.375685098586992,838.7118902390469,apple
38.980725749750405,12.662897054457307,50.72844866044903,7.836957349715398,67.93288114681779,6.592450920806946,901.6198106841788,soybean
13.050519343507691,40.67334584148557,20.05131457417474,30.959654070733666,67.31354246690258,6.449092064868881,522.10070095409,blackgram
40.50706714110174,25.629658120549742,40.87411801822373,31.402779787619,63.45273297042095,5.681134440865888,1163.6763426377124,mango
41.14734104545181,23.546097098550675,53.36583045459035,29.084630876641846,65.46712713775764,5.732067311862044,681.030572822024,mango
10.443267524729796,18.954158905367493,21.553502916920674,29.810351537438255,64.85217325085259,7.073059061255903,589.1273287445565,blackgram
54.79510562941303,66.47585729214084,56.12626377337112,27.83422603225027,61.79253628521154,6.0500448178554835,1347.0411846740417,pepper
41.230614136648406,15.546041805525,21.69494540455423,15.977699716281949,61.55557228712297,6.653175655896123,610.2379441200892,grapes
10.04782869473005,0.6289486335244227,0.0,25.573195805064746,73.70530601710804,6.223778919586134,2190.607029949564,rice
15.215173503677317,46.500206579153584,31.781200142854114,27.855979756839332,70.03532897892023,6.60849080751429,645.1712588947702,pigeonpeas
11.638788404587373,48.297417532040946,28.40637263828337,21.200243522663257,43.853591644936074,7.579280481493691,381.9859658495432,chickpea
16.131301181706558,49.707371863150215,30.63025125386084,29.897212552823028,37.26967531793119,6.878576450214197,364.14015487060715,mungbean
23.979366579002978,46.68647700912151,51.331294333602344,16.546479973331518,53.4216249015974,6.092487619091647,655.9074337109346,apple
68.58457578529493,57.18185725707934,54.38475738809727,30.03923331538798,56.7286123596682,6.677544240122414,357.51511468707713,muskmelon
128.04018651838243,56.36537707441208,101.53759671222812,27.61339154710406,94.71585082569894,5.993442975767363,1818.2541182119244,banana
15.584527020810414,31.842437442329146,20.825447085301803,32.924391877435276,74.48635764514528,7.288596156721552,557.337845397727,blackgram
11.838952742560938,39.32197078420807,29.75153795986788,33.42122674516385,53.955507814625285,6.449353483042997,510.5078244669772,mungbean
50.31341187018673,29.652803044713956,20.976240931404313,33.1165899135449,57.903910765354695,6.156153748988483,822.4697764010587,guinea_corn
55.84911263199807,24.9757152619052,35.37477730941557,31.850563785433664,81.68651367610195,6.702907114302472,1779.6489547991916,jute
70.24402662811454,9.058820018397896,21.01111649235143,26.88544057252748,80.42047194125098,5.911038632365902,2834.545547869609,rice
61.642181565362556,33.39370299796394,57.59442173822583,24.552121151373452,59.199170017509076,6.583946478783283,863.669202748114,orange
71.19983446623327,23.57045553274668,56.0830694604678,21.081313488513903,42.913165931974575,7.395163343868942,35.245504288104684,chickpea
20.252928586052406,56.689920481242524,30.73117389072412,16.368702048242366,54.85911195632102,6.769296731494923,963.8014622768733,kidneybeans
87.65005760663773,28.77474797779652,36.946496683508144,26.43712677973105,75.46027568655995,6.805985549850391,1523.8120176693833,soybean
109.623116145454,23.712423865891783,125.65925861268462,25.57864319222956,78.1067336998455,6.238809113693682,1547.4071475236024,tomatoes
50.55396911783334,65.22058045968534,41.71596778251749,26.489751203102962,69.88845889812988,6.715379340099441,1300.9939938444704,pepper
17.632086871727015,28.674214957022016,20.107543355978123,35.4167656158951,14.582651315757094,7.425846785243821,238.62141768019814,mothbeans
